feature,importance
cat__TotalCharges_1730.65,0.0
cat__TotalCharges_174.3,0.0
cat__TotalCharges_1732.6,0.0
cat__TotalCharges_1732.95,0.0
cat__TotalCharges_1733.15,0.0
cat__TotalCharges_1734.2,0.0
cat__TotalCharges_1734.5,0.0
cat__TotalCharges_1734.65,0.0
cat__TotalCharges_1737.45,0.0
cat__TotalCharges_174.2,0.0
cat__TotalCharges_168.6,0.0
cat__TotalCharges_168.2,0.0
cat__TotalCharges_161.65,0.0
cat__TotalCharges_1641.3,0.0
cat__TotalCharges_1623.4,0.0
cat__TotalCharges_1625.65,0.0
cat__TotalCharges_1626.05,0.0
cat__TotalCharges_1626.4,0.0
cat__TotalCharges_1629.2,0.0
cat__TotalCharges_163.2,0.0
cat__TotalCharges_163.55,0.0
cat__TotalCharges_163.6,0.0
cat__TotalCharges_163.7,0.0
cat__TotalCharges_1630.4,0.0
cat__TotalCharges_1636.95,0.0
cat__TotalCharges_1637.3,0.0
cat__TotalCharges_1637.4,0.0
cat__TotalCharges_1638.7,0.0
cat__TotalCharges_1639.3,0.0
cat__TotalCharges_164.3,0.0
cat__TotalCharges_164.5,0.0
cat__TotalCharges_164.6,0.0
cat__TotalCharges_164.85,0.0
cat__TotalCharges_1623.15,0.0
cat__TotalCharges_1622.45,0.0
cat__TotalCharges_1621.35,0.0
cat__TotalCharges_1615.1,0.0
cat__TotalCharges_1611.15,0.0
cat__TotalCharges_1611.65,0.0
cat__TotalCharges_1612.2,0.0
cat__TotalCharges_1612.75,0.0
cat__TotalCharges_1614.05,0.0
cat__TotalCharges_1614.2,0.0
cat__TotalCharges_1614.7,0.0
cat__TotalCharges_1614.9,0.0
cat__TotalCharges_1616.15,0.0
cat__TotalCharges_1620.8,0.0
cat__TotalCharges_1617.5,0.0
cat__TotalCharges_1618.2,0.0
cat__TotalCharges_162.15,0.0
cat__TotalCharges_162.3,0.0
cat__TotalCharges_162.45,0.0
cat__TotalCharges_162.55,0.0
cat__TotalCharges_1620.2,0.0
cat__TotalCharges_1620.45,0.0
cat__TotalCharges_1640,0.0
cat__TotalCharges_1641.8,0.0
cat__TotalCharges_168.15,0.0
cat__TotalCharges_1642.75,0.0
cat__TotalCharges_1662.05,0.0
cat__TotalCharges_1663.75,0.0
cat__TotalCharges_1664.3,0.0
cat__TotalCharges_1665.2,0.0
cat__TotalCharges_1669.4,0.0
cat__TotalCharges_167.2,0.0
cat__TotalCharges_167.3,0.0
cat__TotalCharges_1671.6,0.0
cat__TotalCharges_1672.1,0.0
cat__TotalCharges_1672.15,0.0
cat__TotalCharges_1672.35,0.0
cat__TotalCharges_1673.4,0.0
cat__TotalCharges_1673.8,0.0
cat__TotalCharges_1676.95,0.0
cat__TotalCharges_1677.85,0.0
cat__TotalCharges_1678.05,0.0
cat__TotalCharges_1679.25,0.0
cat__TotalCharges_1679.4,0.0
cat__TotalCharges_1679.65,0.0
cat__TotalCharges_1660,0.0
cat__TotalCharges_166.3,0.0
cat__TotalCharges_1657.4,0.0
cat__TotalCharges_165.45,0.0
cat__TotalCharges_1643.25,0.0
cat__TotalCharges_1643.55,0.0
cat__TotalCharges_1646.45,0.0
cat__TotalCharges_1647,0.0
cat__TotalCharges_1648.45,0.0
cat__TotalCharges_165,0.0
cat__TotalCharges_165.2,0.0
cat__TotalCharges_165.35,0.0
cat__TotalCharges_165.5,0.0
cat__TotalCharges_1655.35,0.0
cat__TotalCharges_1651.95,0.0
cat__TotalCharges_1652.1,0.0
cat__TotalCharges_1652.95,0.0
cat__TotalCharges_1653.45,0.0
cat__TotalCharges_1653.85,0.0
cat__TotalCharges_1654.45,0.0
cat__TotalCharges_1654.75,0.0
cat__TotalCharges_1654.85,0.0
cat__TotalCharges_1752.65,0.0
cat__TotalCharges_1753,0.0
cat__TotalCharges_1755.35,0.0
cat__TotalCharges_1866.45,0.0
cat__TotalCharges_185.55,0.0
cat__TotalCharges_1850.65,0.0
cat__TotalCharges_1851.45,0.0
cat__TotalCharges_1852.85,0.0
cat__TotalCharges_1855.65,0.0
cat__TotalCharges_1856.4,0.0
cat__TotalCharges_1857.25,0.0
cat__TotalCharges_1857.3,0.0
cat__TotalCharges_1857.85,0.0
cat__TotalCharges_1859.1,0.0
cat__TotalCharges_1859.2,0.0
cat__TotalCharges_1859.5,0.0
cat__TotalCharges_186.05,0.0
cat__TotalCharges_186.15,0.0
cat__TotalCharges_186.3,0.0
cat__TotalCharges_1861.1,0.0
cat__TotalCharges_1861.5,0.0
cat__TotalCharges_1862.9,0.0
cat__TotalCharges_1863.8,0.0
cat__TotalCharges_185.2,0.0
cat__TotalCharges_1849.95,0.0
cat__TotalCharges_1849.2,0.0
cat__TotalCharges_184.05,0.0
cat__TotalCharges_1832.4,0.0
cat__TotalCharges_1834.95,0.0
cat__TotalCharges_1835.3,0.0
cat__TotalCharges_1836.25,0.0
cat__TotalCharges_1836.9,0.0
cat__TotalCharges_1837.7,0.0
cat__TotalCharges_1837.9,0.0
cat__TotalCharges_1838.15,0.0
cat__TotalCharges_184.1,0.0
cat__TotalCharges_1848.8,0.0
cat__TotalCharges_184.15,0.0
cat__TotalCharges_184.4,0.0
cat__TotalCharges_184.95,0.0
cat__TotalCharges_1841.2,0.0
cat__TotalCharges_1843.05,0.0
cat__TotalCharges_1845.9,0.0
cat__TotalCharges_1846.65,0.0
cat__TotalCharges_1847.55,0.0
cat__TotalCharges_1864.2,0.0
cat__TotalCharges_1867.6,0.0
cat__TotalCharges_1756.2,0.0
cat__TotalCharges_1867.7,0.0
cat__TotalCharges_189.2,0.0
cat__TotalCharges_189.45,0.0
cat__TotalCharges_189.95,0.0
cat__TotalCharges_1893.95,0.0
cat__TotalCharges_1898.1,0.0
cat__TotalCharges_1899.65,0.0
cat__TotalCharges_19,0.0
cat__TotalCharges_19.05,0.0
cat__TotalCharges_19.1,0.0
cat__TotalCharges_19.15,0.0
cat__TotalCharges_19.2,0.0
cat__TotalCharges_19.25,0.0
cat__TotalCharges_19.3,0.0
cat__TotalCharges_19.4,0.0
cat__TotalCharges_19.45,0.0
cat__TotalCharges_19.5,0.0
cat__TotalCharges_19.55,0.0
cat__TotalCharges_19.6,0.0
cat__TotalCharges_19.65,0.0
cat__TotalCharges_1889.5,0.0
cat__TotalCharges_369.3,0.0
cat__TotalCharges_1888.25,0.0
cat__TotalCharges_1874.45,0.0
cat__TotalCharges_187.35,0.0
cat__TotalCharges_187.45,0.0
cat__TotalCharges_187.75,0.0
cat__TotalCharges_1871.15,0.0
cat__TotalCharges_1871.85,0.0
cat__TotalCharges_1872.2,0.0
cat__TotalCharges_1873.7,0.0
cat__TotalCharges_1874.3,0.0
cat__TotalCharges_1875.25,0.0
cat__TotalCharges_1887,0.0
cat__TotalCharges_1875.55,0.0
cat__TotalCharges_188.1,0.0
cat__TotalCharges_188.7,0.0
cat__TotalCharges_1880.85,0.0
cat__TotalCharges_1882.55,0.0
cat__TotalCharges_1882.8,0.0
cat__TotalCharges_1884.65,0.0
cat__TotalCharges_1886.4,0.0
cat__TotalCharges_1830.1,0.0
cat__TotalCharges_1830.05,0.0
cat__TotalCharges_183.75,0.0
cat__TotalCharges_183.15,0.0
cat__TotalCharges_1778.5,0.0
cat__TotalCharges_178.1,0.0
cat__TotalCharges_178.5,0.0
cat__TotalCharges_178.7,0.0
cat__TotalCharges_178.85,0.0
cat__TotalCharges_1781.35,0.0
cat__TotalCharges_1782,0.0
cat__TotalCharges_1782.05,0.0
cat__TotalCharges_1782.4,0.0
cat__TotalCharges_1783.6,0.0
cat__TotalCharges_1783.75,0.0
cat__TotalCharges_1784.5,0.0
cat__TotalCharges_1784.9,0.0
cat__TotalCharges_1785.65,0.0
cat__TotalCharges_1787.35,0.0
cat__TotalCharges_1789.25,0.0
cat__TotalCharges_1789.65,0.0
cat__TotalCharges_179.25,0.0
cat__TotalCharges_179.85,0.0
cat__TotalCharges_1777.9,0.0
cat__TotalCharges_1777.6,0.0
cat__TotalCharges_1776.95,0.0
cat__TotalCharges_1763.55,0.0
cat__TotalCharges_1758.9,0.0
cat__TotalCharges_1759.4,0.0
cat__TotalCharges_1759.55,0.0
cat__TotalCharges_176.2,0.0
cat__TotalCharges_176.3,0.0
cat__TotalCharges_1760.25,0.0
cat__TotalCharges_1761.05,0.0
cat__TotalCharges_1761.45,0.0
cat__TotalCharges_1764.75,0.0
cat__TotalCharges_1776.45,0.0
cat__TotalCharges_1765.95,0.0
cat__TotalCharges_1766.75,0.0
cat__TotalCharges_1767.35,0.0
cat__TotalCharges_1769.6,0.0
cat__TotalCharges_177.4,0.0
cat__TotalCharges_1772.25,0.0
cat__TotalCharges_1775.8,0.0
cat__TotalCharges_1776,0.0
cat__TotalCharges_1790.15,0.0
cat__TotalCharges_1790.35,0.0
cat__TotalCharges_1790.6,0.0
cat__TotalCharges_1815.65,0.0
cat__TotalCharges_181.6,0.0
cat__TotalCharges_181.65,0.0
cat__TotalCharges_181.7,0.0
cat__TotalCharges_181.8,0.0
cat__TotalCharges_1810.55,0.0
cat__TotalCharges_1810.85,0.0
cat__TotalCharges_1813.1,0.0
cat__TotalCharges_1813.35,0.0
cat__TotalCharges_1816.2,0.0
cat__TotalCharges_1809.35,0.0
cat__TotalCharges_1816.75,0.0
cat__TotalCharges_1820.45,0.0
cat__TotalCharges_1820.9,0.0
cat__TotalCharges_1821.2,0.0
cat__TotalCharges_1821.8,0.0
cat__TotalCharges_1821.95,0.0
cat__TotalCharges_1825.5,0.0
cat__TotalCharges_1826.7,0.0
cat__TotalCharges_181.5,0.0
cat__TotalCharges_1808.7,0.0
cat__TotalCharges_1790.65,0.0
cat__TotalCharges_18.85,0.0
cat__TotalCharges_1793.25,0.0
cat__TotalCharges_1794.65,0.0
cat__TotalCharges_1794.8,0.0
cat__TotalCharges_1796.55,0.0
cat__TotalCharges_1797.1,0.0
cat__TotalCharges_1797.75,0.0
cat__TotalCharges_1798.65,0.0
cat__TotalCharges_1798.9,0.0
cat__TotalCharges_18.9,0.0
cat__TotalCharges_1806.35,0.0
cat__TotalCharges_180.25,0.0
cat__TotalCharges_180.7,0.0
cat__TotalCharges_1800.05,0.0
cat__TotalCharges_1801.1,0.0
cat__TotalCharges_1801.9,0.0
cat__TotalCharges_1802.15,0.0
cat__TotalCharges_1802.55,0.0
cat__TotalCharges_1803.7,0.0
cat__TotalCharges_161.95,0.0
cat__TotalCharges_161.45,0.0
cat__TotalCharges_1354.4,0.0
cat__TotalCharges_1433.8,0.0
cat__TotalCharges_1423.05,0.0
cat__TotalCharges_1423.15,0.0
cat__TotalCharges_1423.35,0.0
cat__TotalCharges_1423.65,0.0
cat__TotalCharges_1424.2,0.0
cat__TotalCharges_1424.4,0.0
cat__TotalCharges_1424.5,0.0
cat__TotalCharges_1424.6,0.0
cat__TotalCharges_1424.9,0.0
cat__TotalCharges_1424.95,0.0
cat__TotalCharges_1425.45,0.0
cat__TotalCharges_1426.4,0.0
cat__TotalCharges_1426.45,0.0
cat__TotalCharges_1426.75,0.0
cat__TotalCharges_143.35,0.0
cat__TotalCharges_143.65,0.0
cat__TotalCharges_143.9,0.0
cat__TotalCharges_1430.25,0.0
cat__TotalCharges_1431.65,0.0
cat__TotalCharges_1422.1,0.0
cat__TotalCharges_1422.05,0.0
cat__TotalCharges_1421.9,0.0
cat__TotalCharges_1414.2,0.0
cat__TotalCharges_1410.25,0.0
cat__TotalCharges_1411.2,0.0
cat__TotalCharges_1411.35,0.0
cat__TotalCharges_1411.65,0.0
cat__TotalCharges_1411.9,0.0
cat__TotalCharges_1412.4,0.0
cat__TotalCharges_1412.65,0.0
cat__TotalCharges_1413,0.0
cat__TotalCharges_1414.45,0.0
cat__TotalCharges_1421.75,0.0
cat__TotalCharges_1414.65,0.0
cat__TotalCharges_1414.8,0.0
cat__TotalCharges_1415.55,0.0
cat__TotalCharges_1415.85,0.0
cat__TotalCharges_1416.2,0.0
cat__TotalCharges_1416.75,0.0
cat__TotalCharges_1419.4,0.0
cat__TotalCharges_142.35,0.0
cat__TotalCharges_1432.55,0.0
cat__TotalCharges_1434.6,0.0
cat__TotalCharges_141.65,0.0
cat__TotalCharges_1436.95,0.0
cat__TotalCharges_1448.6,0.0
cat__TotalCharges_1448.8,0.0
cat__TotalCharges_145,0.0
cat__TotalCharges_145.15,0.0
cat__TotalCharges_145.4,0.0
cat__TotalCharges_1451.1,0.0
cat__TotalCharges_1451.6,0.0
cat__TotalCharges_1451.9,0.0
cat__TotalCharges_1454.15,0.0
cat__TotalCharges_1454.25,0.0
cat__TotalCharges_1457.25,0.0
cat__TotalCharges_1458.1,0.0
cat__TotalCharges_1459.35,0.0
cat__TotalCharges_146.05,0.0
cat__TotalCharges_146.4,0.0
cat__TotalCharges_146.6,0.0
cat__TotalCharges_146.65,0.0
cat__TotalCharges_146.9,0.0
cat__TotalCharges_1460.65,0.0
cat__TotalCharges_1447.9,0.0
cat__TotalCharges_1446.8,0.0
cat__TotalCharges_1445.95,0.0
cat__TotalCharges_1441.1,0.0
cat__TotalCharges_1438.05,0.0
cat__TotalCharges_1439.35,0.0
cat__TotalCharges_144.15,0.0
cat__TotalCharges_144.35,0.0
cat__TotalCharges_144.55,0.0
cat__TotalCharges_144.8,0.0
cat__TotalCharges_144.95,0.0
cat__TotalCharges_1440.75,0.0
cat__TotalCharges_1441.65,0.0
cat__TotalCharges_1445.3,0.0
cat__TotalCharges_1442,0.0
cat__TotalCharges_1442.2,0.0
cat__TotalCharges_1442.6,0.0
cat__TotalCharges_1442.65,0.0
cat__TotalCharges_1443.65,0.0
cat__TotalCharges_1444.05,0.0
cat__TotalCharges_1444.65,0.0
cat__TotalCharges_1445.2,0.0
cat__TotalCharges_141.7,0.0
cat__TotalCharges_141.6,0.0
cat__TotalCharges_161.15,0.0
cat__TotalCharges_1385.85,0.0
cat__TotalCharges_1372.9,0.0
cat__TotalCharges_1373,0.0
cat__TotalCharges_1373.05,0.0
cat__TotalCharges_1374.2,0.0
cat__TotalCharges_1374.9,0.0
cat__TotalCharges_1375.15,0.0
cat__TotalCharges_1375.6,0.0
cat__TotalCharges_1376.5,0.0
cat__TotalCharges_1377.7,0.0
cat__TotalCharges_1378.25,0.0
cat__TotalCharges_1378.45,0.0
cat__TotalCharges_1378.75,0.0
cat__TotalCharges_1379.6,0.0
cat__TotalCharges_1379.8,0.0
cat__TotalCharges_138.85,0.0
cat__TotalCharges_1380.4,0.0
cat__TotalCharges_1381.8,0.0
cat__TotalCharges_1382.9,0.0
cat__TotalCharges_1383.6,0.0
cat__TotalCharges_1372.45,0.0
cat__TotalCharges_1370.35,0.0
cat__TotalCharges_137.85,0.0
cat__TotalCharges_1359.7,0.0
cat__TotalCharges_1355.1,0.0
cat__TotalCharges_1355.45,0.0
cat__TotalCharges_1356.7,0.0
cat__TotalCharges_1357.1,0.0
cat__TotalCharges_1358.6,0.0
cat__TotalCharges_1358.85,0.0
cat__TotalCharges_1359.45,0.0
cat__TotalCharges_1359.5,0.0
cat__TotalCharges_136.75,0.0
cat__TotalCharges_137.6,0.0
cat__TotalCharges_1360.25,0.0
cat__TotalCharges_1362.85,0.0
cat__TotalCharges_1363.25,0.0
cat__TotalCharges_1364.3,0.0
cat__TotalCharges_1364.75,0.0
cat__TotalCharges_1367.75,0.0
cat__TotalCharges_137.1,0.0
cat__TotalCharges_137.25,0.0
cat__TotalCharges_1384.75,0.0
cat__TotalCharges_1386.8,0.0
cat__TotalCharges_141.5,0.0
cat__TotalCharges_1386.9,0.0
cat__TotalCharges_1396.9,0.0
cat__TotalCharges_1397.3,0.0
cat__TotalCharges_1397.65,0.0
cat__TotalCharges_1398.6,0.0
cat__TotalCharges_1399.35,0.0
cat__TotalCharges_140.1,0.0
cat__TotalCharges_140.7,0.0
cat__TotalCharges_140.95,0.0
cat__TotalCharges_1400.3,0.0
cat__TotalCharges_1400.55,0.0
cat__TotalCharges_1401.15,0.0
cat__TotalCharges_1401.4,0.0
cat__TotalCharges_1402.25,0.0
cat__TotalCharges_1404.65,0.0
cat__TotalCharges_1405.3,0.0
cat__TotalCharges_1406.65,0.0
cat__TotalCharges_1406.9,0.0
cat__TotalCharges_141.1,0.0
cat__TotalCharges_141.45,0.0
cat__TotalCharges_1396.25,0.0
cat__TotalCharges_1396,0.0
cat__TotalCharges_1395.05,0.0
cat__TotalCharges_1389.85,0.0
cat__TotalCharges_1387,0.0
cat__TotalCharges_1387.35,0.0
cat__TotalCharges_1387.45,0.0
cat__TotalCharges_1388,0.0
cat__TotalCharges_1388.45,0.0
cat__TotalCharges_1388.75,0.0
cat__TotalCharges_1389.2,0.0
cat__TotalCharges_1389.6,0.0
cat__TotalCharges_139.05,0.0
cat__TotalCharges_1394.55,0.0
cat__TotalCharges_139.35,0.0
cat__TotalCharges_139.75,0.0
cat__TotalCharges_1390.6,0.0
cat__TotalCharges_1390.85,0.0
cat__TotalCharges_1391.15,0.0
cat__TotalCharges_1391.65,0.0
cat__TotalCharges_1392.25,0.0
cat__TotalCharges_1393.6,0.0
cat__TotalCharges_1460.85,0.0
cat__TotalCharges_1461.15,0.0
cat__TotalCharges_1461.45,0.0
cat__TotalCharges_1566.75,0.0
cat__TotalCharges_1554,0.0
cat__TotalCharges_1555.65,0.0
cat__TotalCharges_1556.85,0.0
cat__TotalCharges_1558.65,0.0
cat__TotalCharges_1558.7,0.0
cat__TotalCharges_1559.15,0.0
cat__TotalCharges_1559.25,0.0
cat__TotalCharges_1559.3,0.0
cat__TotalCharges_1559.45,0.0
cat__TotalCharges_156.1,0.0
cat__TotalCharges_156.25,0.0
cat__TotalCharges_156.35,0.0
cat__TotalCharges_156.4,0.0
cat__TotalCharges_156.85,0.0
cat__TotalCharges_1561.5,0.0
cat__TotalCharges_1563.9,0.0
cat__TotalCharges_1563.95,0.0
cat__TotalCharges_1564.05,0.0
cat__TotalCharges_1564.4,0.0
cat__TotalCharges_1553.95,0.0
cat__TotalCharges_1553.9,0.0
cat__TotalCharges_155.9,0.0
cat__TotalCharges_154.8,0.0
cat__TotalCharges_1534.75,0.0
cat__TotalCharges_1537.85,0.0
cat__TotalCharges_1537.9,0.0
cat__TotalCharges_1538.6,0.0
cat__TotalCharges_1539.45,0.0
cat__TotalCharges_154.3,0.0
cat__TotalCharges_154.55,0.0
cat__TotalCharges_154.65,0.0
cat__TotalCharges_1540.05,0.0
cat__TotalCharges_155.8,0.0
cat__TotalCharges_1540.2,0.0
cat__TotalCharges_1540.35,0.0
cat__TotalCharges_1545.4,0.0
cat__TotalCharges_1546.3,0.0
cat__TotalCharges_1547.35,0.0
cat__TotalCharges_1548.65,0.0
cat__TotalCharges_155.35,0.0
cat__TotalCharges_155.65,0.0
cat__TotalCharges_1565.7,0.0
cat__TotalCharges_1566.9,0.0
cat__TotalCharges_1462.05,0.0
cat__TotalCharges_1567.55,0.0
cat__TotalCharges_159.4,0.0
cat__TotalCharges_1592.35,0.0
cat__TotalCharges_1593.1,0.0
cat__TotalCharges_1594.75,0.0
cat__TotalCharges_1596.6,0.0
cat__TotalCharges_1597.05,0.0
cat__TotalCharges_1597.25,0.0
cat__TotalCharges_1597.4,0.0
cat__TotalCharges_160.05,0.0
cat__TotalCharges_160.75,0.0
cat__TotalCharges_160.8,0.0
cat__TotalCharges_160.85,0.0
cat__TotalCharges_1600.25,0.0
cat__TotalCharges_1600.95,0.0
cat__TotalCharges_1601.2,0.0
cat__TotalCharges_1601.5,0.0
cat__TotalCharges_1604.5,0.0
cat__TotalCharges_1607.2,0.0
cat__TotalCharges_1608.15,0.0
cat__TotalCharges_159.35,0.0
cat__TotalCharges_159.2,0.0
cat__TotalCharges_1588.75,0.0
cat__TotalCharges_158.35,0.0
cat__TotalCharges_157.55,0.0
cat__TotalCharges_157.65,0.0
cat__TotalCharges_157.75,0.0
cat__TotalCharges_1570.7,0.0
cat__TotalCharges_1573.05,0.0
cat__TotalCharges_1573.7,0.0
cat__TotalCharges_1573.95,0.0
cat__TotalCharges_1579.7,0.0
cat__TotalCharges_158.4,0.0
cat__TotalCharges_1588.7,0.0
cat__TotalCharges_158.95,0.0
cat__TotalCharges_1580.1,0.0
cat__TotalCharges_1581.2,0.0
cat__TotalCharges_1582.75,0.0
cat__TotalCharges_1583.5,0.0
cat__TotalCharges_1584.8,0.0
cat__TotalCharges_1587.55,0.0
cat__TotalCharges_1588.25,0.0
cat__TotalCharges_1534.05,0.0
cat__TotalCharges_1531.4,0.0
cat__TotalCharges_1530.6,0.0
cat__TotalCharges_153.95,0.0
cat__TotalCharges_1489.3,0.0
cat__TotalCharges_149.05,0.0
cat__TotalCharges_149.55,0.0
cat__TotalCharges_1490.95,0.0
cat__TotalCharges_1492.1,0.0
cat__TotalCharges_1493.1,0.0
cat__TotalCharges_1493.2,0.0
cat__TotalCharges_1493.55,0.0
cat__TotalCharges_1493.75,0.0
cat__TotalCharges_1494.5,0.0
cat__TotalCharges_1495.1,0.0
cat__TotalCharges_1496.45,0.0
cat__TotalCharges_1496.9,0.0
cat__TotalCharges_1497.05,0.0
cat__TotalCharges_1497.9,0.0
cat__TotalCharges_1498.35,0.0
cat__TotalCharges_1498.55,0.0
cat__TotalCharges_1498.85,0.0
cat__TotalCharges_150.35,0.0
cat__TotalCharges_1483.25,0.0
cat__TotalCharges_1482.3,0.0
cat__TotalCharges_148.05,0.0
cat__TotalCharges_147.75,0.0
cat__TotalCharges_1462.6,0.0
cat__TotalCharges_1463.45,0.0
cat__TotalCharges_1463.5,0.0
cat__TotalCharges_1463.7,0.0
cat__TotalCharges_1465.75,0.0
cat__TotalCharges_1466.1,0.0
cat__TotalCharges_1468.9,0.0
cat__TotalCharges_147.15,0.0
cat__TotalCharges_147.8,0.0
cat__TotalCharges_1478.85,0.0
cat__TotalCharges_1470.05,0.0
cat__TotalCharges_1470.95,0.0
cat__TotalCharges_1471.75,0.0
cat__TotalCharges_1474.35,0.0
cat__TotalCharges_1474.75,0.0
cat__TotalCharges_1474.9,0.0
cat__TotalCharges_1476.25,0.0
cat__TotalCharges_1477.65,0.0
cat__TotalCharges_150.6,0.0
cat__TotalCharges_150.75,0.0
cat__TotalCharges_150.85,0.0
cat__TotalCharges_1522.65,0.0
cat__TotalCharges_1516.6,0.0
cat__TotalCharges_1519,0.0
cat__TotalCharges_152.45,0.0
cat__TotalCharges_152.6,0.0
cat__TotalCharges_152.7,0.0
cat__TotalCharges_152.95,0.0
cat__TotalCharges_1520.1,0.0
cat__TotalCharges_1521.2,0.0
cat__TotalCharges_1523.4,0.0
cat__TotalCharges_1514.85,0.0
cat__TotalCharges_1524.85,0.0
cat__TotalCharges_1527.35,0.0
cat__TotalCharges_1527.5,0.0
cat__TotalCharges_1529.2,0.0
cat__TotalCharges_1529.45,0.0
cat__TotalCharges_1529.65,0.0
cat__TotalCharges_153.3,0.0
cat__TotalCharges_153.8,0.0
cat__TotalCharges_1515.1,0.0
cat__TotalCharges_1511.2,0.0
cat__TotalCharges_1500.25,0.0
cat__TotalCharges_1505.9,0.0
cat__TotalCharges_1500.5,0.0
cat__TotalCharges_1500.95,0.0
cat__TotalCharges_1501.75,0.0
cat__TotalCharges_1502.25,0.0
cat__TotalCharges_1502.65,0.0
cat__TotalCharges_1504.05,0.0
cat__TotalCharges_1505.45,0.0
cat__TotalCharges_1505.85,0.0
cat__TotalCharges_1506.4,0.0
cat__TotalCharges_1510.5,0.0
cat__TotalCharges_1507,0.0
cat__TotalCharges_1509.8,0.0
cat__TotalCharges_1509.9,0.0
cat__TotalCharges_151.3,0.0
cat__TotalCharges_151.65,0.0
cat__TotalCharges_151.75,0.0
cat__TotalCharges_151.8,0.0
cat__TotalCharges_1510.3,0.0
cat__TotalCharges_369.15,0.0
cat__TotalCharges_370.4,0.0
cat__TotalCharges_369.6,0.0
cat__TotalCharges_6860.6,0.0
cat__TotalCharges_6871.7,0.0
cat__TotalCharges_6871.9,0.0
cat__TotalCharges_6873.75,0.0
cat__TotalCharges_6875.35,0.0
cat__TotalCharges_6876.05,0.0
cat__TotalCharges_688.2,0.0
cat__TotalCharges_688.5,0.0
cat__TotalCharges_688.65,0.0
cat__TotalCharges_6880.85,0.0
cat__TotalCharges_6885.75,0.0
cat__TotalCharges_6886.25,0.0
cat__TotalCharges_6889.8,0.0
cat__TotalCharges_689,0.0
cat__TotalCharges_689.35,0.0
cat__TotalCharges_689.75,0.0
cat__TotalCharges_6890,0.0
cat__TotalCharges_6891.4,0.0
cat__TotalCharges_6891.45,0.0
cat__TotalCharges_6895.5,0.0
cat__TotalCharges_6869.7,0.0
cat__TotalCharges_686.95,0.0
cat__TotalCharges_6823.4,0.0
cat__TotalCharges_6859.5,0.0
cat__TotalCharges_683.25,0.0
cat__TotalCharges_683.75,0.0
cat__TotalCharges_6838.6,0.0
cat__TotalCharges_684.05,0.0
cat__TotalCharges_684.85,0.0
cat__TotalCharges_6840.95,0.0
cat__TotalCharges_6841.05,0.0
cat__TotalCharges_6841.3,0.0
cat__TotalCharges_6841.4,0.0
cat__TotalCharges_6841.45,0.0
cat__TotalCharges_6843.15,0.0
cat__TotalCharges_6844.5,0.0
cat__TotalCharges_6849.4,0.0
cat__TotalCharges_685.55,0.0
cat__TotalCharges_6851.65,0.0
cat__TotalCharges_6856.45,0.0
cat__TotalCharges_6856.95,0.0
cat__TotalCharges_6858.9,0.0
cat__TotalCharges_6859.05,0.0
cat__TotalCharges_69.1,0.0
cat__TotalCharges_69.2,0.0
cat__TotalCharges_69.25,0.0
cat__TotalCharges_69.35,0.0
cat__TotalCharges_693.3,0.0
cat__TotalCharges_693.45,0.0
cat__TotalCharges_6936.85,0.0
cat__TotalCharges_6937.95,0.0
cat__TotalCharges_6941.2,0.0
cat__TotalCharges_6944.5,0.0
cat__TotalCharges_695.05,0.0
cat__TotalCharges_6951.15,0.0
cat__TotalCharges_6953.4,0.0
cat__TotalCharges_6954.15,0.0
cat__TotalCharges_696.35,0.0
cat__TotalCharges_696.8,0.0
cat__TotalCharges_6962.85,0.0
cat__TotalCharges_697.25,0.0
cat__TotalCharges_697.65,0.0
cat__TotalCharges_697.7,0.0
cat__TotalCharges_6975.25,0.0
cat__TotalCharges_6979.8,0.0
cat__TotalCharges_6981.35,0.0
cat__TotalCharges_6929.4,0.0
cat__TotalCharges_6925.9,0.0
cat__TotalCharges_6921.7,0.0
cat__TotalCharges_69.85,0.0
cat__TotalCharges_69.4,0.0
cat__TotalCharges_69.5,0.0
cat__TotalCharges_69.55,0.0
cat__TotalCharges_69.6,0.0
cat__TotalCharges_69.65,0.0
cat__TotalCharges_69.7,0.0
cat__TotalCharges_69.75,0.0
cat__TotalCharges_69.8,0.0
cat__TotalCharges_69.9,0.0
cat__TotalCharges_692.55,0.0
cat__TotalCharges_69.95,0.0
cat__TotalCharges_690.25,0.0
cat__TotalCharges_690.5,0.0
cat__TotalCharges_6903.1,0.0
cat__TotalCharges_6912.7,0.0
cat__TotalCharges_6914.95,0.0
cat__TotalCharges_692.1,0.0
cat__TotalCharges_692.35,0.0
cat__TotalCharges_6827.5,0.0
cat__TotalCharges_682.1,0.0
cat__TotalCharges_6985.65,0.0
cat__TotalCharges_6697.2,0.0
cat__TotalCharges_670.35,0.0
cat__TotalCharges_670.65,0.0
cat__TotalCharges_6700.05,0.0
cat__TotalCharges_6703.5,0.0
cat__TotalCharges_6705.7,0.0
cat__TotalCharges_6710.5,0.0
cat__TotalCharges_6713.2,0.0
cat__TotalCharges_6716.45,0.0
cat__TotalCharges_6717.9,0.0
cat__TotalCharges_672.2,0.0
cat__TotalCharges_672.55,0.0
cat__TotalCharges_672.7,0.0
cat__TotalCharges_6721.6,0.0
cat__TotalCharges_6725.3,0.0
cat__TotalCharges_6725.5,0.0
cat__TotalCharges_673.1,0.0
cat__TotalCharges_673.2,0.0
